CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Avg_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
817029108,47,F,4,Post-Graduate,Single,$40K - $60K,Blue,27,4,6,3,6885.0,1611,5274.0,0.955,3804,67,0.861,0.234,Continuing
789616158,33,M,3,Graduate,Divorced,Less than $40K,Blue,27,6,1,3,25045.0,0,25045.0,1.018,3444,52,0.926,0.0,Continuing
711605208,61,M,0,Uneducated,Married,$80K - $120K,Blue,43,3,3,5,1438.3,0,1438.3,0.7,1958,47,0.424,0.0,Leaving
779279883,60,F,2,High School,Married,Less than $40K,Blue,42,3,3,2,1438.3,0,1438.3,0.061,1628,42,0.077,0.0,Leaving
715277583,55,F,3,Uneducated,Divorced,Less than $40K,Blue,36,3,2,1,2111.0,1209,902.0,0.594,2803,61,0.605,0.573,Continuing
719420883,56,F,4,Graduate,Unknown,Less than $40K,Blue,44,5,3,3,1677.0,0,1677.0,0.835,2477,45,0.324,0.0,Leaving
714770808,59,M,2,High School,Married,Less than $40K,Blue,42,3,3,5,4328.0,670,3658.0,0.396,1580,54,0.543,0.155,Continuing
749722908,43,M,2,Post-Graduate,Married,$120K +,Blue,36,3,3,2,10700.0,1346,9354.0,0.639,4054,68,0.7,0.126,Continuing
721086483,27,F,0,Uneducated,Single,Less than $40K,Silver,19,3,3,3,10982.0,2517,8465.0,0.84,13563,97,0.732,0.229,Continuing
717613233,45,M,4,Uneducated,Married,$60K - $80K,Silver,33,5,2,4,25907.0,745,25162.0,0.607,2058,56,0.806,0.029,Continuing
771422883,57,F,3,Graduate,Married,Less than $40K,Blue,45,1,4,2,1759.0,186,1573.0,0.756,2705,35,0.522,0.106,Leaving
711191808,39,M,0,Graduate,Single,$80K - $120K,Gold,32,3,1,4,34516.0,1793,32723.0,0.545,4256,82,0.783,0.052,Continuing
708486033,55,F,3,Post-Graduate,Married,Less than $40K,Blue,36,3,2,3,16547.0,1521,15026.0,0.555,1782,48,0.333,0.092,Continuing
717793983,55,M,3,Graduate,Single,$40K - $60K,Silver,45,2,3,1,18128.0,0,18128.0,0.71,2503,49,0.885,0.0,Leaving
779661033,49,M,4,Graduate,Married,$60K - $80K,Silver,32,5,2,3,25620.0,1107,24513.0,0.971,3503,66,0.65,0.043,Continuing
710487033,44,F,2,High School,Married,$40K - $60K,Blue,28,2,3,3,1438.3,0,1438.3,0.926,4445,78,0.773,0.0,Continuing
715866033,37,F,2,High School,Single,Less than $40K,Blue,36,5,2,1,2535.0,1352,1183.0,0.509,3840,72,0.565,0.533,Continuing
718121658,56,M,1,College,Married,$60K - $80K,Blue,44,5,3,3,1704.0,0,1704.0,0.701,660,17,0.308,0.0,Leaving
718060983,49,F,1,Graduate,Married,Less than $40K,Blue,36,2,3,2,3423.0,2186,1237.0,0.671,14037,120,0.875,0.639,Continuing
708469533,42,F,3,Graduate,Married,Less than $40K,Blue,34,6,3,2,5395.0,1439,3956.0,0.781,3523,79,0.717,0.267,Continuing
713171358,46,F,4,College,Single,Less than $40K,Blue,36,6,1,2,1438.3,0,1438.3,0.749,3880,74,0.721,0.0,Continuing
718816158,44,F,3,High School,Single,Less than $40K,Blue,33,3,3,3,5362.0,1984,3378.0,0.664,3851,87,0.642,0.37,Continuing
714212358,38,F,3,High School,Single,Less than $40K,Blue,36,1,3,2,5260.0,1706,3554.0,0.359,2142,57,0.676,0.324,Leaving
794977533,62,M,0,High School,Married,$60K - $80K,Blue,56,3,3,2,8077.0,0,8077.0,0.749,906,16,0.333,0.0,Leaving
712840608,55,F,2,Uneducated,Married,Less than $40K,Blue,43,6,2,3,2736.0,993,1743.0,1.06,4078,85,0.977,0.363,Continuing
720513333,46,M,3,High School,Single,$80K - $120K,Blue,39,2,1,3,21350.0,1724,19626.0,0.512,4878,78,0.444,0.081,Continuing
711019308,58,M,2,High School,Single,$60K - $80K,Blue,45,3,2,0,6385.0,1535,4850.0,1.138,1612,47,0.88,0.24,Continuing
778508883,44,M,5,Graduate,Married,$120K +,Blue,24,4,1,4,11876.0,1926,9950.0,0.51,1367,33,0.737,0.162,Continuing
773383158,29,F,1,College,Single,Less than $40K,Blue,23,4,3,4,4945.0,0,4945.0,1.033,2743,69,0.769,0.0,Continuing
713869083,56,M,2,High School,Married,$80K - $120K,Blue,43,2,2,1,29394.0,1002,28392.0,0.935,14901,92,0.673,0.034,Continuing
780998133,43,M,3,Graduate,Married,$80K - $120K,Blue,34,3,4,4,10540.0,1489,9051.0,1.029,1980,45,0.607,0.141,Continuing
819196158,49,F,2,Graduate,Single,Less than $40K,Blue,44,5,2,3,9797.0,998,8799.0,0.886,15013,116,0.841,0.102,Continuing
811457058,51,F,3,Post-Graduate,Married,Less than $40K,Blue,46,5,3,2,5881.0,2005,3876.0,0.659,1931,56,0.806,0.341,Continuing
792272658,40,M,3,Graduate,Single,$80K - $120K,Blue,34,3,3,4,22380.0,1220,21160.0,0.884,3756,73,0.78,0.055,Continuing
785410158,50,F,3,High School,Married,Less than $40K,Blue,42,4,3,3,2719.0,0,2719.0,0.794,4172,65,0.97,0.0,Continuing
716839983,48,M,3,College,Married,$120K +,Blue,36,2,3,2,32777.0,0,32777.0,0.665,4520,75,0.923,0.0,Continuing
720422358,42,M,1,Post-Graduate,Single,$60K - $80K,Gold,36,1,1,2,34516.0,2276,32240.0,0.767,7485,90,0.552,0.066,Continuing
799253808,42,M,3,High School,Married,$80K - $120K,Silver,36,5,2,3,34516.0,1294,33222.0,0.679,13845,120,0.791,0.037,Continuing
713492583,34,F,2,Graduate,Married,Less than $40K,Blue,29,5,2,2,5845.0,0,5845.0,0.504,2308,35,0.591,0.0,Leaving
716343408,46,M,3,Graduate,Divorced,$80K - $120K,Blue,38,3,2,1,8475.0,1385,7090.0,0.611,1381,40,0.481,0.163,Continuing
764496708,54,F,2,High School,Married,Less than $40K,Blue,47,2,3,3,1997.0,0,1997.0,0.825,4961,82,0.783,0.0,Continuing
715717608,41,F,4,Uneducated,Unknown,Less than $40K,Blue,32,4,3,1,3189.0,0,3189.0,0.91,4813,86,0.755,0.0,Continuing
708759408,48,F,3,Uneducated,Single,$40K - $60K,Blue,39,6,3,2,4207.0,0,4207.0,0.923,15124,108,0.714,0.0,Continuing
708557358,43,M,2,College,Married,$60K - $80K,Blue,28,4,2,3,22157.0,1355,20802.0,0.69,1911,55,0.571,0.061,Continuing
772133808,47,F,3,Post-Graduate,Single,$40K - $60K,Blue,36,6,5,0,3114.0,1059,2055.0,0.78,4342,62,0.771,0.34,Continuing
712437108,49,M,3,Graduate,Married,$80K - $120K,Blue,42,3,3,1,14044.0,0,14044.0,0.715,4889,89,0.854,0.0,Continuing
708959583,47,M,2,High School,Married,$60K - $80K,Blue,39,1,2,2,9389.0,727,8662.0,0.533,3415,84,0.556,0.077,Continuing
710914158,45,F,4,College,Married,Less than $40K,Blue,36,5,1,2,3349.0,2517,832.0,0.786,4405,55,1.391,0.752,Continuing
718165758,41,F,1,Graduate,Married,$40K - $60K,Blue,32,6,3,1,2413.0,1627,786.0,0.726,5466,85,0.771,0.674,Continuing
772695033,47,M,5,High School,Single,$80K - $120K,Blue,37,3,4,4,18800.0,2517,16283.0,0.482,1575,23,0.211,0.134,Leaving
789634983,59,M,1,Graduate,Married,$40K - $60K,Blue,53,5,1,2,4188.0,2200,1988.0,0.867,4911,86,0.72,0.525,Continuing
709319658,48,F,4,Graduate,Single,Less than $40K,Platinum,37,5,3,4,15987.0,0,15987.0,0.827,7681,71,0.69,0.0,Leaving
718050033,54,M,2,College,Married,$120K +,Blue,43,3,2,3,5657.0,1719,3938.0,0.606,2028,55,0.667,0.304,Continuing
715445058,49,F,0,Doctorate,Married,Less than $40K,Blue,40,3,4,4,3547.0,2517,1030.0,0.805,2715,45,0.731,0.71,Leaving
718736883,49,F,3,Uneducated,Single,Less than $40K,Blue,36,4,1,4,4328.0,2058,2270.0,0.835,3421,61,1.033,0.476,Continuing
708252108,64,M,0,College,Single,$40K - $60K,Blue,53,6,3,2,7362.0,1907,5455.0,0.693,4065,65,0.711,0.259,Continuing
709106358,40,M,3,Uneducated,Married,$60K - $80K,Blue,21,5,1,0,4716.0,0,4716.0,2.175,816,28,2.5,0.0,Continuing
712872183,35,F,4,Uneducated,Single,Less than $40K,Blue,24,4,2,2,3271.0,1367,1904.0,0.704,2464,92,1.0,0.418,Continuing
721044333,34,F,2,College,Single,Less than $40K,Blue,22,5,2,0,1695.0,761,934.0,0.797,4905,91,0.75,0.449,Continuing
712411908,44,M,3,High School,Married,$60K - $80K,Blue,34,4,2,5,21158.0,0,21158.0,0.633,4071,67,0.811,0.0,Continuing
778724058,63,M,0,Doctorate,Single,$40K - $60K,Blue,49,5,4,3,5905.0,726,5179.0,0.85,3982,65,0.857,0.123,Continuing
716039433,48,F,2,High School,Single,Less than $40K,Blue,35,4,6,1,1686.0,1271,415.0,1.087,3445,64,0.73,0.754,Continuing
712834533,51,F,2,Graduate,Single,Less than $40K,Blue,39,5,2,4,2673.0,1275,1398.0,0.691,4119,75,1.027,0.477,Continuing
721093608,44,M,2,High School,Single,$40K - $60K,Blue,31,5,1,1,2197.0,0,2197.0,0.921,4548,64,0.641,0.0,Continuing
720644883,53,F,1,College,Married,Less than $40K,Blue,40,3,2,1,4941.0,1867,3074.0,0.73,5104,87,0.851,0.378,Continuing
719848908,41,F,3,Graduate,Married,Less than $40K,Blue,33,3,3,3,2542.0,0,2542.0,0.587,4087,73,0.78,0.0,Continuing
718861458,49,M,5,Graduate,Single,$60K - $80K,Blue,36,6,1,2,5159.0,1532,3627.0,0.787,1826,37,0.609,0.297,Continuing
717956283,57,F,1,Graduate,Single,$40K - $60K,Blue,48,5,1,0,10953.0,1945,9008.0,0.886,1277,29,0.526,0.178,Continuing
715008858,51,F,3,Graduate,Single,Less than $40K,Blue,41,5,1,2,2941.0,655,2286.0,0.616,4099,66,0.571,0.223,Continuing
714336333,48,M,4,Doctorate,Unknown,$80K - $120K,Blue,40,3,2,2,3429.0,1268,2161.0,0.703,4422,64,1.783,0.37,Continuing
759823158,46,M,1,Graduate,Married,$60K - $80K,Blue,39,4,3,3,5374.0,2324,3050.0,0.423,1557,49,0.4,0.432,Continuing
711430908,45,F,4,Graduate,Married,Less than $40K,Blue,34,3,2,1,1438.3,0,1438.3,0.685,2153,35,0.346,0.0,Leaving
717898758,55,F,2,Graduate,Married,Less than $40K,Silver,45,6,3,3,12207.0,0,12207.0,0.319,5838,74,1.056,0.0,Leaving
794068308,45,M,4,Graduate,Unknown,$40K - $60K,Gold,39,5,1,2,23981.0,1684,22297.0,0.736,4141,73,0.521,0.07,Continuing
712578933,35,F,5,High School,Married,$40K - $60K,Blue,25,3,2,6,1438.3,0,1438.3,0.763,2500,44,0.517,0.0,Leaving
718113633,41,M,3,Uneducated,Married,$120K +,Blue,36,1,2,3,34516.0,0,34516.0,0.377,5603,56,0.244,0.0,Leaving
809538783,49,M,1,High School,Single,$120K +,Blue,44,6,2,3,1438.3,1058,380.3,0.56,4109,72,0.8,0.736,Continuing
747074058,47,F,3,Graduate,Single,Less than $40K,Blue,40,1,3,0,7114.0,1637,5477.0,0.699,4758,81,0.5,0.23,Continuing
710962308,57,F,4,High School,Single,Less than $40K,Blue,36,3,6,3,4396.0,834,3562.0,0.66,4826,88,0.913,0.19,Continuing
767311008,41,M,1,Graduate,Divorced,$80K - $120K,Blue,35,6,2,3,19412.0,770,18642.0,0.755,1576,41,0.952,0.04,Continuing
714277758,40,M,1,High School,Single,$40K - $60K,Blue,28,6,2,1,11557.0,1050,10507.0,0.754,4064,75,0.786,0.091,Continuing
721139808,42,F,3,Graduate,Single,Less than $40K,Blue,36,1,2,1,2344.0,1081,1263.0,0.619,3889,80,0.86,0.461,Continuing
720776508,44,F,2,Doctorate,Single,$40K - $60K,Blue,25,4,3,2,4210.0,0,4210.0,1.224,4248,65,0.857,0.0,Continuing
720930633,58,F,0,High School,Single,Less than $40K,Blue,46,5,4,2,1977.0,0,1977.0,0.868,2341,37,0.37,0.0,Leaving
712514508,47,M,2,Graduate,Married,$120K +,Blue,37,6,4,2,11354.0,0,11354.0,1.007,3073,49,1.227,0.0,Continuing
708419733,47,M,3,College,Single,$60K - $80K,Blue,39,5,3,2,22599.0,0,22599.0,1.039,4739,55,0.486,0.0,Leaving
716297658,37,M,2,Graduate,Single,$80K - $120K,Blue,36,4,1,4,14926.0,0,14926.0,0.635,2405,55,0.667,0.0,Continuing
713569158,43,F,3,High School,Single,$40K - $60K,Blue,34,1,3,2,1654.0,1474,180.0,0.586,2086,47,0.621,0.891,Leaving
721417233,45,M,2,Graduate,Married,$60K - $80K,Blue,25,3,5,3,1438.3,0,1438.3,0.676,709,27,0.421,0.0,Leaving
771829758,36,M,3,Uneducated,Married,$80K - $120K,Blue,25,6,3,3,21434.0,1345,20089.0,0.603,2143,46,0.586,0.063,Continuing
715410783,55,F,1,Graduate,Single,Less than $40K,Blue,36,5,2,3,1836.0,572,1264.0,0.758,2400,34,0.789,0.312,Leaving
720638283,40,F,4,College,Single,Less than $40K,Blue,20,4,3,2,2801.0,1731,1070.0,0.644,4568,83,0.93,0.618,Continuing
720180633,50,M,2,College,Married,$120K +,Blue,36,3,2,3,3390.0,2385,1005.0,0.656,4128,73,0.698,0.704,Continuing
721393083,52,F,3,Graduate,Single,$40K - $60K,Blue,45,5,3,1,6053.0,577,5476.0,0.85,5035,64,1.37,0.095,Continuing
715910883,48,F,1,High School,Married,Less than $40K,Blue,40,5,4,3,4170.0,1384,2786.0,0.77,4532,94,0.649,0.332,Continuing
779877858,53,F,2,College,Unknown,Less than $40K,Blue,37,2,3,2,2081.0,1342,739.0,1.06,4428,80,0.778,0.645,Continuing
816533733,50,M,1,Graduate,Married,$80K - $120K,Blue,45,5,2,2,33951.0,0,33951.0,0.822,1567,44,0.467,0.0,Continuing
807044958,34,M,3,High School,Married,$40K - $60K,Blue,29,6,3,3,2937.0,869,2068.0,1.493,2171,45,0.875,0.296,Continuing
795232683,53,F,1,College,Married,Less than $40K,Blue,47,4,2,3,2154.0,930,1224.0,2.121,1439,26,1.364,0.432,Continuing
802460433,57,F,3,High School,Married,Less than $40K,Blue,51,2,5,2,1438.3,0,1438.3,0.733,2607,37,0.609,0.0,Leaving
788159433,53,M,2,Graduate,Single,$60K - $80K,Blue,45,5,1,2,22558.0,818,21740.0,0.987,3855,70,0.591,0.036,Continuing
712655583,41,M,3,Graduate,Married,$40K - $60K,Blue,32,3,3,2,6425.0,915,5510.0,0.958,2036,44,0.692,0.142,Continuing
816608808,46,M,1,Graduate,Single,$80K - $120K,Blue,41,4,2,3,8916.0,0,8916.0,0.631,2773,62,0.676,0.0,Continuing
770909433,50,F,2,College,Married,$40K - $60K,Blue,37,6,2,1,3600.0,1904,1696.0,0.72,4946,75,0.531,0.529,Continuing
760104333,43,F,3,Graduate,Married,Less than $40K,Silver,36,6,2,2,11392.0,0,11392.0,0.821,3246,63,0.703,0.0,Continuing
713233908,33,M,2,Graduate,Divorced,$60K - $80K,Blue,21,5,3,3,20791.0,0,20791.0,0.744,2883,93,0.755,0.0,Continuing
803132733,54,F,1,Graduate,Married,Less than $40K,Blue,48,4,3,2,6814.0,1570,5244.0,0.653,1339,30,0.364,0.23,Continuing
828227433,50,M,2,High School,Single,$60K - $80K,Blue,46,6,2,4,5626.0,778,4848.0,1.009,4957,84,1.049,0.138,Continuing
787623858,43,M,2,Uneducated,Divorced,$120K +,Silver,24,4,2,0,34516.0,1938,32578.0,0.426,1215,45,0.406,0.056,Continuing
716959833,45,M,3,Graduate,Single,$120K +,Blue,31,5,2,2,3534.0,0,3534.0,0.536,3973,66,0.784,0.0,Continuing
803805483,46,F,3,College,Married,Less than $40K,Blue,40,3,3,3,10600.0,0,10600.0,0.777,4697,67,0.523,0.0,Continuing
813964383,35,M,3,Graduate,Single,$40K - $60K,Blue,30,3,1,3,8969.0,1226,7743.0,0.84,2568,59,0.735,0.137,Continuing
718152333,41,F,3,Doctorate,Single,Less than $40K,Blue,36,2,3,6,2246.0,0,2246.0,0.725,3607,51,0.821,0.0,Leaving
708637758,49,F,3,Graduate,Single,Less than $40K,Blue,37,4,3,4,17345.0,545,16800.0,0.905,3523,64,0.829,0.031,Continuing
769985883,45,M,2,Graduate,Single,$80K - $120K,Blue,39,6,3,3,1613.0,0,1613.0,0.635,3549,65,0.444,0.0,Continuing
780613758,47,M,5,High School,Single,Less than $40K,Blue,35,4,3,5,4165.0,0,4165.0,0.813,17093,111,0.82,0.0,Continuing
717621333,48,F,3,Graduate,Divorced,Less than $40K,Blue,36,5,2,1,2680.0,1871,809.0,0.955,4592,78,0.902,0.698,Continuing
720188508,43,M,4,Graduate,Single,$60K - $80K,Blue,25,3,2,4,13193.0,1749,11444.0,0.671,4071,64,0.73,0.133,Continuing
789605658,42,F,1,Doctorate,Married,$40K - $60K,Blue,35,4,3,2,2985.0,2355,630.0,0.602,1065,27,0.588,0.789,Continuing
780376683,57,M,1,Graduate,Married,$80K - $120K,Blue,47,5,3,1,14612.0,1976,12636.0,1.768,1827,24,3.0,0.135,Continuing
819616383,40,F,3,Uneducated,Divorced,Less than $40K,Blue,35,2,3,3,4772.0,2004,2768.0,0.696,14748,118,0.761,0.42,Continuing
718994583,48,F,2,College,Single,Less than $40K,Blue,35,3,3,1,1438.3,816,622.3,0.842,4777,69,0.917,0.567,Continuing
712650333,48,M,3,College,Married,$60K - $80K,Blue,37,3,3,2,11959.0,1665,10294.0,0.675,1191,40,0.481,0.139,Continuing
715671183,43,M,3,Uneducated,Married,$80K - $120K,Blue,31,6,3,4,6824.0,2517,4307.0,0.972,9045,67,0.595,0.369,Leaving
711028308,44,F,4,Graduate,Married,Less than $40K,Blue,36,4,1,0,1717.0,0,1717.0,0.619,1468,29,0.381,0.0,Continuing
712890408,45,M,2,Uneducated,Married,$60K - $80K,Blue,36,5,3,2,2221.0,1343,878.0,0.869,1338,30,1.308,0.605,Continuing
822964683,51,F,1,Graduate,Single,Less than $40K,Blue,47,6,3,4,2469.0,1491,978.0,0.869,4351,62,0.632,0.604,Continuing
770824833,32,M,1,Graduate,Divorced,$40K - $60K,Blue,19,2,3,5,3657.0,1135,2522.0,0.795,16236,94,0.808,0.31,Continuing
718996758,37,F,2,Graduate,Married,Less than $40K,Blue,30,5,2,2,2077.0,1392,685.0,1.553,1629,36,1.25,0.67,Continuing
789603183,48,M,4,High School,Unknown,$60K - $80K,Blue,41,4,1,3,9728.0,0,9728.0,0.806,3756,57,0.727,0.0,Continuing
773448558,46,M,3,Graduate,Divorced,$80K - $120K,Blue,40,6,3,3,3673.0,2292,1381.0,0.637,1257,34,0.545,0.624,Continuing
708174708,38,M,4,Graduate,Married,$40K - $60K,Blue,27,6,2,4,5535.0,1276,4259.0,0.636,1764,38,0.9,0.231,Continuing
719612583,52,F,4,Uneducated,Divorced,Less than $40K,Blue,42,4,4,1,12091.0,0,12091.0,0.898,8127,74,0.805,0.0,Leaving
715957233,53,M,3,College,Single,$60K - $80K,Blue,36,5,1,1,19940.0,2018,17922.0,0.42,4694,75,0.786,0.101,Continuing
711683358,46,F,3,High School,Unknown,Less than $40K,Blue,41,2,3,4,3313.0,0,3313.0,0.561,2135,44,0.419,0.0,Leaving
778394358,46,F,2,High School,Divorced,Less than $40K,Blue,26,4,3,1,1870.0,1785,85.0,0.696,4347,88,0.76,0.955,Continuing
789502308,57,F,3,Graduate,Single,Less than $40K,Blue,49,1,3,5,1551.0,790,761.0,0.811,2379,46,0.769,0.509,Leaving
713677158,31,F,1,Graduate,Divorced,Less than $40K,Blue,22,2,2,3,1623.0,0,1623.0,0.501,2126,45,0.364,0.0,Leaving
709770408,51,M,2,Graduate,Married,$120K +,Silver,36,1,1,2,34516.0,1702,32814.0,0.705,8652,98,0.849,0.049,Continuing
719860308,42,F,2,Graduate,Married,Less than $40K,Blue,36,2,3,3,1438.3,0,1438.3,0.663,2418,48,0.778,0.0,Leaving
793395933,59,F,1,High School,Single,Less than $40K,Blue,53,4,3,3,2716.0,1740,976.0,0.65,4208,69,0.568,0.641,Continuing
711814608,41,F,5,High School,Married,$40K - $60K,Silver,36,2,1,1,19281.0,1805,17476.0,0.893,15423,110,0.692,0.094,Continuing
778356408,51,F,3,College,Divorced,$40K - $60K,Blue,31,6,2,2,2768.0,1329,1439.0,0.699,4275,78,0.814,0.48,Continuing
721361433,51,F,3,Graduate,Married,Less than $40K,Blue,37,6,1,1,4502.0,1785,2717.0,1.014,4469,87,0.812,0.396,Continuing
713137233,41,M,2,High School,Single,$80K - $120K,Blue,28,4,3,0,27756.0,1789,25967.0,0.75,994,24,0.846,0.064,Continuing
714629358,54,F,3,Graduate,Divorced,$40K - $60K,Blue,34,2,3,4,4948.0,0,4948.0,0.392,1796,41,0.519,0.0,Leaving
773322558,59,F,2,High School,Married,Less than $40K,Blue,48,6,1,1,2338.0,1566,772.0,0.533,3964,69,0.5,0.67,Continuing
715037133,40,M,3,Doctorate,Unknown,Less than $40K,Blue,36,1,1,3,4587.0,1771,2816.0,0.647,7479,83,0.694,0.386,Continuing
794560833,47,F,3,Graduate,Married,$40K - $60K,Blue,31,6,3,6,5496.0,0,5496.0,0.548,1913,34,0.308,0.0,Leaving
709537683,37,M,3,College,Married,$80K - $120K,Blue,30,3,4,3,11638.0,926,10712.0,0.262,563,15,0.364,0.08,Leaving
719756133,34,M,4,Uneducated,Single,$60K - $80K,Blue,20,3,2,6,3940.0,1384,2556.0,0.908,3257,53,0.767,0.351,Leaving
810220833,42,M,4,Graduate,Unknown,$40K - $60K,Silver,37,3,6,2,15871.0,2086,13785.0,0.745,1562,43,0.955,0.131,Continuing
789744033,50,M,2,Graduate,Single,$80K - $120K,Blue,38,4,1,1,19999.0,1007,18992.0,0.987,3183,69,0.5,0.05,Continuing
711102858,48,F,2,Doctorate,Single,Less than $40K,Blue,36,4,2,3,3137.0,860,2277.0,0.304,1618,34,0.097,0.274,Leaving
715209333,32,M,0,High School,Single,$60K - $80K,Blue,36,1,1,1,6224.0,1965,4259.0,0.739,13630,124,0.699,0.316,Continuing
714471183,47,M,4,Graduate,Divorced,$80K - $120K,Blue,39,4,3,4,17504.0,476,17028.0,0.892,10468,66,0.737,0.027,Leaving
773228133,39,F,2,Graduate,Married,Less than $40K,Blue,29,3,2,2,1677.0,0,1677.0,0.869,2437,41,0.708,0.0,Leaving
715987758,49,M,3,Graduate,Single,$80K - $120K,Blue,36,3,2,1,3261.0,0,3261.0,1.012,3081,50,0.667,0.0,Leaving
811534983,54,F,3,Graduate,Married,Less than $40K,Blue,49,5,2,4,2031.0,1069,962.0,0.87,1943,47,0.621,0.526,Continuing
780034083,48,F,3,High School,Married,$40K - $60K,Blue,38,3,2,2,2151.0,0,2151.0,0.763,4604,86,0.72,0.0,Continuing
803968233,39,F,2,Uneducated,Married,Less than $40K,Silver,34,3,3,3,14386.0,2517,11869.0,0.735,13377,114,0.869,0.175,Continuing
765692658,49,F,4,Graduate,Single,Less than $40K,Blue,42,4,3,4,2162.0,1882,280.0,0.934,3825,70,0.75,0.87,Continuing
771952683,47,F,3,High School,Married,Less than $40K,Blue,36,3,2,2,3035.0,0,3035.0,1.222,3847,63,0.658,0.0,Continuing
710162133,41,M,4,Graduate,Married,$80K - $120K,Blue,36,1,3,6,4725.0,1253,3472.0,1.008,9134,77,0.974,0.265,Leaving
720810783,54,F,2,Graduate,Married,Less than $40K,Blue,44,2,3,3,3781.0,1692,2089.0,0.791,2310,43,0.72,0.448,Leaving
772162683,34,F,2,Graduate,Married,Less than $40K,Blue,23,6,2,2,3116.0,0,3116.0,0.698,2768,45,0.667,0.0,Leaving
709051533,46,F,1,Graduate,Married,$40K - $60K,Blue,26,6,3,0,2933.0,1569,1364.0,0.648,4956,92,0.673,0.535,Continuing
719281533,37,F,3,College,Married,Less than $40K,Blue,27,2,1,3,2939.0,1388,1551.0,0.69,5076,84,0.826,0.472,Continuing
709217358,40,M,3,Post-Graduate,Married,$80K - $120K,Blue,36,5,3,2,20371.0,1832,18539.0,0.907,1665,45,0.8,0.09,Continuing
780251658,32,M,1,High School,Married,$40K - $60K,Blue,18,4,1,4,4583.0,1586,2997.0,0.828,2395,57,0.781,0.346,Continuing
720690933,52,M,4,Uneducated,Married,$60K - $80K,Blue,39,5,1,3,2641.0,1584,1057.0,0.809,4279,67,0.718,0.6,Continuing
827074758,42,F,3,Uneducated,Single,Less than $40K,Blue,38,4,1,4,1538.0,868,670.0,0.828,5228,61,0.694,0.564,Continuing
820060758,50,F,1,College,Single,Less than $40K,Blue,45,4,2,4,4785.0,1965,2820.0,0.8,3651,59,0.553,0.411,Continuing
718970058,38,M,3,Graduate,Married,$120K +,Blue,33,5,3,4,30746.0,1168,29578.0,0.653,1519,43,0.72,0.038,Continuing
802013583,56,M,3,College,Married,$120K +,Blue,50,3,2,0,9689.0,2250,7439.0,0.576,1158,19,0.727,0.232,Continuing
809589783,41,M,4,Post-Graduate,Married,$40K - $60K,Silver,36,3,3,2,16268.0,817,15451.0,0.64,13969,120,0.69,0.05,Continuing
717261708,53,M,1,Graduate,Married,$80K - $120K,Blue,36,4,2,3,13457.0,1248,12209.0,0.512,1548,41,0.519,0.093,Continuing
778441533,45,F,4,High School,Single,Less than $40K,Blue,26,6,2,2,4549.0,1631,2918.0,0.779,2240,34,0.478,0.359,Leaving
717099408,40,M,3,Graduate,Married,$60K - $80K,Blue,29,6,3,2,10529.0,0,10529.0,0.729,4583,87,0.851,0.0,Continuing
710535708,49,M,2,Uneducated,Married,$80K - $120K,Blue,39,2,3,1,15894.0,1293,14601.0,0.693,14256,118,0.735,0.081,Continuing
711027183,50,M,4,College,Single,$40K - $60K,Blue,45,4,3,1,6943.0,600,6343.0,0.653,4946,80,0.739,0.086,Continuing
721236408,38,M,2,Graduate,Married,$80K - $120K,Blue,29,5,3,3,7535.0,2517,5018.0,0.813,1655,41,0.577,0.334,Continuing
779643858,55,F,1,Graduate,Married,Less than $40K,Blue,38,5,5,2,2033.0,1037,996.0,1.064,4100,82,0.708,0.51,Continuing
717429258,48,F,3,Doctorate,Single,Less than $40K,Blue,39,3,3,4,1644.0,500,1144.0,0.784,2450,45,0.406,0.304,Leaving
716470683,48,F,3,Post-Graduate,Married,Less than $40K,Blue,36,3,1,3,20631.0,2048,18583.0,0.676,4827,77,0.711,0.099,Continuing
716383683,39,F,2,Post-Graduate,Unknown,Less than $40K,Blue,36,4,3,4,1438.3,0,1438.3,0.7,1338,28,0.867,0.0,Continuing
714920208,37,F,1,High School,Unknown,Less than $40K,Blue,30,3,5,0,3003.0,1810,1193.0,0.719,3148,68,0.789,0.603,Continuing
717783483,47,F,5,Post-Graduate,Divorced,Less than $40K,Blue,30,4,1,2,5016.0,2286,2730.0,0.669,17038,122,0.649,0.456,Continuing
819997983,53,M,5,Graduate,Married,$80K - $120K,Blue,48,6,1,0,9517.0,1869,7648.0,0.821,1453,26,0.857,0.196,Continuing
718848183,50,M,2,Post-Graduate,Married,$80K - $120K,Blue,42,6,1,1,9873.0,1276,8597.0,0.791,4613,82,0.745,0.129,Continuing
713850783,56,F,1,College,Married,Less than $40K,Blue,36,6,2,2,4263.0,0,4263.0,0.64,4876,70,1.188,0.0,Continuing
709562358,55,F,2,Graduate,Single,Less than $40K,Blue,43,6,1,5,5353.0,1594,3759.0,0.973,4456,79,0.837,0.298,Continuing
